A,B,C
0.837777778,0.496091889,0.837777778
0.837777778,0.496091889,0.837777778
0.837777778,0.496091889,0.837777778
0.837777778,0.496091889,0.837777778
0.837777778,0.496091889,0.837777778
0.803148148,0.275777136,0.803148148
0.791481481,0.419353042,0.791481481
0.791481481,0.496091889,0.791481481
0.791481481,0.496091889,0.791481481
0.77962963,0.416877595,0.77962963
0.796666667,0.611200158,0.796666667
0.807962963,0.57097415,0.807962963
0.802592593,0.460816774,0.802592593
0.819444444,0.607486988,0.819444444
0.819444444,0.496091889,0.819444444
0.819444444,0.496091889,0.819444444
0.840740741,0.63409804,0.840740741
0.838703704,0.483095794,0.838703704
0.836851852,0.484333517,0.836851852
0.847222222,0.562310087,0.847222222
0.839814815,0.449677264,0.839814815
0.839814815,0.496091889,0.839814815
0.839814815,0.496091889,0.839814815
0.848703704,0.5524083,0.848703704
0.876296296,0.669373155,0.876296296
0.867592593,0.442869785,0.867592593
0.869074074,0.505374814,0.869074074
0.86462963,0.468861975,0.86462963
0.86462963,0.496091889,0.86462963
0.86462963,0.496091889,0.86462963
0.862407407,0.482476932,0.862407407
0.864074074,0.506612537,0.864074074
0.860740741,0.475669454,0.860740741
0.866666667,0.533223589,0.866666667
0.878888889,0.571593012,0.878888889
0.878888889,0.496091889,0.878888889
0.878888889,0.496091889,0.878888889
0.883333333,0.523321802,0.883333333
0.846481481,0.272063966,0.846481481
0.848333333,0.50785026,0.848333333
0.855,0.538174482,0.855
0.838148148,0.390885405,0.838148148
0.838148148,0.496091889,0.838148148
0.838148148,0.496091889,0.838148148
0.838148148,0.496091889,0.838148148
0.835740741,0.480620347,0.835740741
0.820740741,0.40016833,0.820740741
0.826851852,0.535699035,0.826851852
0.817592593,0.436681169,0.817592593
0.817592593,0.496091889,0.817592593
0.817592593,0.496091889,0.817592593
0.80962963,0.444107509,0.80962963
0.812962963,0.517752047,0.812962963
0.800740741,0.416258734,0.800740741
0.802407407,0.507231399,0.802407407
0.813333333,0.568498703,0.813333333
0.813333333,0.496091889,0.813333333
0.813333333,0.496091889,0.813333333
0.825555556,0.575925043,0.825555556
0.811851852,0.40759467,0.811851852
0.819074074,0.543125375,0.819074074
0.821481481,0.51156343,0.821481481
0.789259259,0.287535507,0.789259259
0.789259259,0.496091889,0.789259259
0.789259259,0.496091889,0.789259259
0.786296296,0.476288315,0.786296296
0.782222222,0.468861975,0.782222222
0.792222222,0.56354781,0.792222222
0.776481481,0.390885405,0.776481481
0.760185185,0.38531565,0.760185185
0.760185185,0.496091889,0.760185185
0.760185185,0.496091889,0.760185185
0.772407407,0.580875937,0.772407407
0.788148148,0.603154957,0.788148148
0.782962963,0.461435635,0.782962963
0.796481481,0.587064553,0.796481481
0.78037037,0.38902882,0.78037037
0.78037037,0.496091889,0.78037037
0.78037037,0.496091889,0.78037037
0.784444444,0.523940664,0.784444444
0.784814815,0.498567335,0.784814815
0.782592593,0.481239209,0.782592593
0.768888889,0.4038815,0.768888889
0.749259259,0.361798907,0.749259259
0.749259259,0.496091889,0.749259259
0.749259259,0.496091889,0.749259259
0.705185185,0.187898779,0.705185185
0.674444444,0.269588519,0.674444444
0.681481481,0.549932854,0.681481481
0.682592593,0.504755952,0.682592593
0.65537037,0.290010954,0.65537037
0.65537037,0.496091889,0.65537037
0.65537037,0.496091889,0.65537037
0.683703704,0.717644365,0.683703704
0.696111111,0.590158862,0.696111111
0.691296296,0.460197912,0.691296296
0.683703704,0.439156615,0.683703704
0.680555556,0.472575145,0.680555556
0.680555556,0.496091889,0.680555556
0.680555556,0.496091889,0.680555556
0.703888889,0.673086325,0.703888889
0.730925926,0.695365345,0.730925926
0.719444444,0.413783287,0.719444444
0.706111111,0.399549469,0.706111111
0.709814815,0.523321802,0.709814815
0.709814815,0.496091889,0.709814815
0.709814815,0.496091889,0.709814815
0.719259259,0.565404395,0.719259259
0.687407407,0.265256487,0.687407407
0.688888889,0.507231399,0.688888889
0.679814815,0.428017105,0.679814815
0.64962963,0.267113072,0.64962963
0.64962963,0.496091889,0.64962963
0.64962963,0.496091889,0.64962963
0.657777778,0.560453502,0.657777778
0.67037037,0.594490893,0.67037037
0.678518519,0.558596917,0.678518519
0.657962963,0.339519887,0.657962963
0.65462963,0.470099699,0.65462963
0.65462963,0.496091889,0.65462963
0.65462963,0.496091889,0.65462963
0.659074074,0.530748142,0.659074074
0.654259259,0.458341327,0.654259259
0.673703704,0.648331858,0.673703704
0.660185185,0.39274199,0.660185185
0.669444444,0.567879842,0.669444444
0.669444444,0.496091889,0.669444444
0.669444444,0.496091889,0.669444444
0.686296296,0.625433977,0.686296296
0.687592593,0.505993675,0.687592593
0.677037037,0.416877595,0.677037037
0.673148148,0.466386529,0.673148148
0.681851852,0.562928948,0.681851852
0.681851852,0.496091889,0.681851852
0.681851852,0.496091889,0.681851852
0.671296296,0.416258734,0.671296296
0.666851852,0.462054497,0.666851852
0.649814815,0.364893215,0.649814815
0.650185185,0.499186197,0.650185185
0.665925926,0.619864222,0.665925926
